P1,P2,Pi,C1,C2,Ci
8273,8995,68,8273,8995,69
6606,1216,68,6606,1216,69
2186,9433,68,2186,9433,69
9152,1216,68,9152,1216,69
727,8927,68,727,8927,69
9269,3411,68,9269,3411,69
788,9960,68,788,9960,69
750,9433,68,750,9433,69
9167,9953,68,9167,9953,69
2616,9492,68,2616,9492,69
4004,9433,68,4004,9433,69
9117,9925,68,9117,9925,69
468,9292,68,468,9292,69
6663,9492,68,6663,9492,69
2186,5059,68,2186,5059,69
9150,9433,68,9150,9433,69
9117,8927,68,9117,8927,69
4004,1278,68,4004,1278,69
9150,2559,68,9150,2559,69
6639,8927,68,6639,8927,69
9150,120,68,9150,120,69
1312,8973,68,1312,8973,69
9650,1278,68,9650,1278,69
9117,9953,68,9117,9953,69
2045,9498,68,2045,9498,69
2045,8927,68,2045,8927,69
9167,1256,68,9167,1256,69
3983,9433,68,3983,9433,69
2616,3411,68,2616,3411,69
2616,1239,68,2616,1239,69
9152,6766,68,9152,6766,69
2616,8927,68,2616,8927,69
6606,120,68,6606,120,69
8068,9953,68,8068,9953,69
2179,9433,68,2179,9433,69
9167,5059,68,9167,5059,69
9099,9960,68,9099,9960,69
8068,9960,68,8068,9960,69
4031,1278,68,4031,1278,69
1312,8927,68,1312,8927,69
6663,9292,68,6663,9292,69
4004,9960,68,4004,9960,69
4098,5059,68,4098,5059,69
9150,8927,68,9150,8927,69
9650,8927,68,9650,8927,69
8874,5059,68,8874,5059,69
5441,1278,68,5441,1278,69
6663,1259,68,6663,1259,69
6606,9925,68,6606,9925,69
9518,5059,68,9518,5059,69
9167,43,68,9167,43,69
8890,1278,68,8890,1278,69
2186,8927,68,2186,8927,69
9150,9960,68,9150,9960,69
9099,1216,68,9099,1216,69
9150,9953,68,9150,9953,69
6639,9953,68,6639,9953,69
6606,1239,68,6606,1239,69
6606,8927,68,6606,8927,69
9152,120,68,9152,120,69
9150,9498,68,9150,9498,69
750,8936,68,750,8936,69
4031,2559,68,4031,2559,69
9178,5059,68,9178,5059,69
9269,1256,68,9269,1256,69
468,1278,68,468,1278,69
468,9433,68,468,9433,69
9150,1278,68,9150,1278,69
727,9492,68,727,9492,69
9152,8995,68,9152,8995,69
468,9498,68,468,9498,69
9152,8973,68,9152,8973,69
9167,9498,68,9167,9498,69
8874,8927,68,8874,8927,69
6334,9433,68,6334,9433,69
9150,8995,68,9150,8995,69
9512,8927,68,9512,8927,69
6639,120,68,6639,120,69
6639,9925,68,6639,9925,69
9152,9492,68,9152,9492,69
468,8927,68,468,8927,69
2616,1256,68,2616,1256,69
6606,1278,68,6606,1278,69
6334,5059,68,6334,5059,69
9152,480,68,9152,480,69
9518,8927,68,9518,8927,69
2186,9960,68,2186,9960,69
9152,7635,68,9152,7635,69
6639,8995,68,6639,8995,69
9152,8936,68,9152,8936,69
8775,8927,68,8775,8927,69
9152,8927,68,9152,8927,69
9117,5059,68,9117,5059,69
1892,8927,68,1892,8927,69
7699,1256,68,7699,1256,69
9152,9498,68,9152,9498,69
468,9953,68,468,9953,69
6663,1278,68,6663,1278,69
9167,3732,68,9167,3732,69
2045,9925,68,2045,9925,69
6606,5059,68,6606,5059,69
750,1278,68,750,1278,69
9117,1216,68,9117,1216,69
8173,8927,68,8173,8927,69
468,9492,68,468,9492,69
9152,2359,68,9152,2359,69
9518,9433,68,9518,9433,69
2179,8927,68,2179,8927,69
9167,9492,68,9167,9492,69
9152,8810,69,9152,8810,70
9099,1278,69,9099,1278,70
6663,8936,69,6663,8936,70
727,5059,69,727,5059,70
4004,8927,69,4004,8927,70
9152,3411,69,9152,3411,70
9650,9433,69,9650,9433,70
9650,1259,69,9650,1259,70
4004,9498,69,4004,9498,70
4031,8936,69,4031,8936,70
2186,1259,69,2186,1259,70
9152,5059,69,9152,5059,70
9152,9438,69,9152,9438,70
8173,9292,69,8173,9292,70
4031,9433,69,4031,9433,70
8068,9433,69,8068,9433,70
9117,8995,69,9117,8995,70
6334,8927,69,6334,8927,70
9152,1278,69,9152,1278,70
9167,5428,69,9167,5428,70
4098,7855,69,4098,7855,70
9650,9292,69,9650,9292,70
9150,1216,69,9150,1216,70
6663,7855,69,6663,7855,70
9152,1239,69,9152,1239,70
9099,9953,69,9099,9953,70
1892,9433,69,1892,9433,70
4098,9433,69,4098,9433,70
4031,8927,69,4031,8927,70
6639,1239,69,6639,1239,70
4004,1216,69,4004,1216,70
9117,1278,69,9117,1278,70
6606,8973,69,6606,8973,70
9117,9960,69,9117,9960,70
9512,1278,69,9512,1278,70
9167,1278,69,9167,1278,70
9150,5059,69,9150,5059,70
9167,1259,69,9167,1259,70
8173,9433,69,8173,9433,70
6606,9953,69,6606,9953,70
3983,1259,69,3983,1259,70
2186,8936,69,2186,8936,70
9152,9960,69,9152,9960,70
9099,9433,69,9099,9433,70
9099,5059,69,9099,5059,70
9178,8927,69,9178,8927,70
2179,8927,69,2179,8927,70
8068,1278,69,8068,1278,70
6639,5059,69,6639,5059,70
2186,1278,69,2186,1278,70
8874,9433,69,8874,9433,70
9152,9925,69,9152,9925,70
4098,8927,69,4098,8927,70
6663,5059,69,6663,5059,70
9099,8927,69,9099,8927,70
9152,9433,69,9152,9433,70
9152,9953,69,9152,9953,70
6663,9953,69,6663,9953,70
9646,7635,69,9646,7635,70
8775,9953,69,8775,9953,70
9152,9292,69,9152,9292,70
727,9433,69,727,9433,70
9512,9433,69,9512,9433,70
9152,6973,69,9152,6973,70
8775,9925,69,8775,9925,70
8890,9953,69,8890,9953,70
6606,9498,69,6606,9498,70
6663,9433,69,6663,9433,70
4031,1216,69,4031,1216,70
9650,43,69,9650,43,70
6663,2582,69,6663,2582,70
6663,9960,69,6663,9960,70
1892,1278,69,1892,1278,70
6639,1256,69,6639,1256,70
8173,9492,69,8173,9492,70
4031,9960,69,4031,9960,70
4098,1278,69,4098,1278,70
9152,9458,69,9152,9458,70
9512,8936,69,9512,8936,70
4031,9953,69,4031,9953,70
9167,2582,69,9167,2582,70
9152,1256,69,9152,1256,70
9167,1239,69,9167,1239,70
750,9960,69,750,9960,70
6639,8973,69,6639,8973,70
9117,9498,69,9117,9498,70
9518,1278,69,9518,1278,70
6663,8927,69,6663,8927,70
9167,8927,69,9167,8927,70
8068,8936,69,8068,8936,70
9167,9433,69,9167,9433,70
9150,9438,69,9150,9438,70
4004,5059,69,4004,5059,70
9150,9925,69,9150,9925,70
9167,9292,69,9167,9292,70
8068,8927,69,8068,8927,70
9178,9953,69,9178,9953,70
1312,1239,69,1312,1239,70
4004,9953,69,4004,9953,70
9152,2582,69,9152,2582,70
9646,1256,69,9646,1256,70
4098,9960,69,4098,9960,70
6606,8995,69,6606,8995,70
9646,8927,69,9646,8927,70
8273,8995,69,8273,8995,70
6606,1216,69,6606,1216,70
2186,9433,69,2186,9433,70
9152,1216,69,9152,1216,70
727,8927,69,727,8927,70
9269,3411,69,9269,3411,70
788,9960,69,788,9960,70
750,9433,69,750,9433,70
9167,9953,69,9167,9953,70
2616,9492,69,2616,9492,70
4004,9433,69,4004,9433,70
9117,9925,69,9117,9925,70
468,9292,69,468,9292,70
6663,9492,69,6663,9492,70
2186,5059,69,2186,5059,70
9150,9433,69,9150,9433,70
9117,8927,69,9117,8927,70
4004,1278,69,4004,1278,70
9150,2559,69,9150,2559,70
9150,120,69,9150,120,70
6663,5983,69,6663,5983,70
1312,8973,69,1312,8973,70
9650,1278,69,9650,1278,70
9117,9953,69,9117,9953,70
2045,9498,69,2045,9498,70
2045,8927,69,2045,8927,70
9167,1256,69,9167,1256,70
3983,9433,69,3983,9433,70
2616,3411,69,2616,3411,70
2616,1239,69,2616,1239,70
9152,6766,69,9152,6766,70
2616,8927,69,2616,8927,70
6606,120,69,6606,120,70
8068,9953,69,8068,9953,70
2179,9433,69,2179,9433,70
9167,5059,69,9167,5059,70
9099,9960,69,9099,9960,70
8068,9960,69,8068,9960,70
4031,1278,69,4031,1278,70
1312,8927,69,1312,8927,70
6663,9292,69,6663,9292,70
4004,9960,69,4004,9960,70
4098,5059,69,4098,5059,70
9150,8927,69,9150,8927,70
9650,8927,69,9650,8927,70
8874,5059,69,8874,5059,70
5441,1278,69,5441,1278,70
6663,1259,69,6663,1259,70
6606,9925,69,6606,9925,70
9518,5059,69,9518,5059,70
9167,43,69,9167,43,70
8890,1278,69,8890,1278,70
2186,8927,69,2186,8927,70
9150,9960,69,9150,9960,70
9099,1216,69,9099,1216,70
9150,9953,69,9150,9953,70
6639,9953,69,6639,9953,70
6606,1239,69,6606,1239,70
6606,8927,69,6606,8927,70
9152,120,69,9152,120,70
9150,9498,69,9150,9498,70
9167,9492,69,9167,9492,70
750,8936,69,750,8936,70
4031,2559,69,4031,2559,70
9178,5059,69,9178,5059,70
9269,1256,69,9269,1256,70
468,1278,69,468,1278,70
9150,1278,69,9150,1278,70
727,9492,69,727,9492,70
9152,8995,69,9152,8995,70
468,9498,69,468,9498,70
9152,8973,69,9152,8973,70
9167,9498,69,9167,9498,70
8874,8927,69,8874,8927,70
6334,9433,69,6334,9433,70
9150,8995,69,9150,8995,70
9512,8927,69,9512,8927,70
6639,120,69,6639,120,70
6639,9925,69,6639,9925,70
9152,9492,69,9152,9492,70
468,8927,69,468,8927,70
2616,1256,69,2616,1256,70
9152,5983,69,9152,5983,70
6606,1278,69,6606,1278,70
6334,5059,69,6334,5059,70
9152,480,69,9152,480,70
9518,8927,69,9518,8927,70
2186,9960,69,2186,9960,70
9152,7635,69,9152,7635,70
6639,8995,69,6639,8995,70
9152,8936,69,9152,8936,70
9167,5983,69,9167,5983,70
9152,8927,69,9152,8927,70
8775,8927,69,8775,8927,70
9117,5059,69,9117,5059,70
1892,8927,69,1892,8927,70
7699,1256,69,7699,1256,70
9152,9498,69,9152,9498,70
468,9953,69,468,9953,70
6663,1278,69,6663,1278,70
9167,3732,69,9167,3732,70
2045,9925,69,2045,9925,70
6606,5059,69,6606,5059,70
750,1278,69,750,1278,70
9117,1216,69,9117,1216,70
8173,8927,69,8173,8927,70
468,9492,69,468,9492,70
9152,2359,69,9152,2359,70
9518,9433,69,9518,9433,70
468,9433,69,468,9433,70
6639,8927,69,6639,8927,70
9152,8810,70,9152,8810,71
9099,1278,70,9099,1278,71
727,5059,70,727,5059,71
6663,8936,70,6663,8936,71
9152,3411,70,9152,3411,71
4004,8927,70,4004,8927,71
9650,9433,70,9650,9433,71
4004,9498,70,4004,9498,71
9650,1259,70,9650,1259,71
4031,8936,70,4031,8936,71
9152,8153,70,9152,8153,71
2186,1259,70,2186,1259,71
9152,5059,70,9152,5059,71
9152,9438,70,9152,9438,71
8173,9292,70,8173,9292,71
4031,9433,70,4031,9433,71
8068,9433,70,8068,9433,71
9117,8995,70,9117,8995,71
6334,8927,70,6334,8927,71
9152,1278,70,9152,1278,71
9167,5428,70,9167,5428,71
4098,7855,70,4098,7855,71
9650,9292,70,9650,9292,71
9150,1216,70,9150,1216,71
6663,7855,70,6663,7855,71
9152,1239,70,9152,1239,71
9099,9953,70,9099,9953,71
1892,9433,70,1892,9433,71
4098,9433,70,4098,9433,71
4031,8927,70,4031,8927,71
6639,1239,70,6639,1239,71
4004,1216,70,4004,1216,71
9117,1278,70,9117,1278,71
6606,8973,70,6606,8973,71
9117,9960,70,9117,9960,71
9512,1278,70,9512,1278,71
9167,1278,70,9167,1278,71
9150,5059,70,9150,5059,71
9167,1259,70,9167,1259,71
8173,9433,70,8173,9433,71
6606,9953,70,6606,9953,71
3983,1259,70,3983,1259,71
2186,8936,70,2186,8936,71
9152,9960,70,9152,9960,71
9099,9433,70,9099,9433,71
9099,5059,70,9099,5059,71
9178,8927,70,9178,8927,71
8068,1278,70,8068,1278,71
6639,5059,70,6639,5059,71
2186,1278,70,2186,1278,71
8874,9433,70,8874,9433,71
9152,9925,70,9152,9925,71
4098,8927,70,4098,8927,71
6663,5059,70,6663,5059,71
9099,8927,70,9099,8927,71
9152,9433,70,9152,9433,71
9152,9953,70,9152,9953,71
6663,9953,70,6663,9953,71
9646,7635,70,9646,7635,71
8775,9953,70,8775,9953,71
9152,9292,70,9152,9292,71
727,9433,70,727,9433,71
9512,9433,70,9512,9433,71
9152,6973,70,9152,6973,71
8775,9925,70,8775,9925,71
8890,9953,70,8890,9953,71
6606,9498,70,6606,9498,71
6663,9433,70,6663,9433,71
4031,1216,70,4031,1216,71
9650,43,70,9650,43,71
6663,2582,70,6663,2582,71
6663,9960,70,6663,9960,71
1892,1278,70,1892,1278,71
6639,1256,70,6639,1256,71
8173,9492,70,8173,9492,71
4031,9960,70,4031,9960,71
4098,1278,70,4098,1278,71
9152,9458,70,9152,9458,71
9512,8936,70,9512,8936,71
4031,9953,70,4031,9953,71
9167,2582,70,9167,2582,71
9152,1256,70,9152,1256,71
9167,1239,70,9167,1239,71
750,9960,70,750,9960,71
6639,8973,70,6639,8973,71
9117,9498,70,9117,9498,71
9518,1278,70,9518,1278,71
6663,8927,70,6663,8927,71
9167,8927,70,9167,8927,71
8068,8936,70,8068,8936,71
9167,9433,70,9167,9433,71
9150,9438,70,9150,9438,71
4004,5059,70,4004,5059,71
9150,9925,70,9150,9925,71
9167,9292,70,9167,9292,71
8068,8927,70,8068,8927,71
9178,9953,70,9178,9953,71
1312,1239,70,1312,1239,71
4004,9953,70,4004,9953,71
9152,2582,70,9152,2582,71
9646,1256,70,9646,1256,71
4098,9960,70,4098,9960,71
6606,8995,70,6606,8995,71
9646,8927,70,9646,8927,71
8273,8995,70,8273,8995,71
6606,1216,70,6606,1216,71
2186,9433,70,2186,9433,71
9152,1216,70,9152,1216,71
727,8927,70,727,8927,71
9269,3411,70,9269,3411,71
788,9960,70,788,9960,71
750,9433,70,750,9433,71
9167,9953,70,9167,9953,71
2616,9492,70,2616,9492,71
4004,9433,70,4004,9433,71
9117,9925,70,9117,9925,71
468,9292,70,468,9292,71
6663,9492,70,6663,9492,71
2186,5059,70,2186,5059,71
9150,9433,70,9150,9433,71
9117,8927,70,9117,8927,71
4004,1278,70,4004,1278,71
9150,2559,70,9150,2559,71
6639,8927,70,6639,8927,71
9150,120,70,9150,120,71
6663,5983,70,6663,5983,71
1312,8973,70,1312,8973,71
9650,1278,70,9650,1278,71
9117,9953,70,9117,9953,71
2045,9498,70,2045,9498,71
2045,8927,70,2045,8927,71
9167,1256,70,9167,1256,71
3983,9433,70,3983,9433,71
2616,3411,70,2616,3411,71
2616,1239,70,2616,1239,71
9152,6766,70,9152,6766,71
2616,8927,70,2616,8927,71
6606,120,70,6606,120,71
8068,9953,70,8068,9953,71
2179,9433,70,2179,9433,71
9167,5059,70,9167,5059,71
9099,9960,70,9099,9960,71
8068,9960,70,8068,9960,71
4031,1278,70,4031,1278,71
1312,8927,70,1312,8927,71
6663,9292,70,6663,9292,71
4004,9960,70,4004,9960,71
4098,5059,70,4098,5059,71
9150,8927,70,9150,8927,71
9650,8927,70,9650,8927,71
8874,5059,70,8874,5059,71
5441,1278,70,5441,1278,71
6663,1259,70,6663,1259,71
6606,9925,70,6606,9925,71
9518,5059,70,9518,5059,71
9167,43,70,9167,43,71
8890,1278,70,8890,1278,71
2186,8927,70,2186,8927,71
9150,9960,70,9150,9960,71
9099,1216,70,9099,1216,71
9150,9953,70,9150,9953,71
6639,9953,70,6639,9953,71
6606,1239,70,6606,1239,71
6606,8927,70,6606,8927,71
9152,120,70,9152,120,71
9150,9498,70,9150,9498,71
750,8936,70,750,8936,71
4031,2559,70,4031,2559,71
9178,5059,70,9178,5059,71
9269,1256,70,9269,1256,71
468,1278,70,468,1278,71
468,9433,70,468,9433,71
9150,1278,70,9150,1278,71
727,9492,70,727,9492,71
9152,8995,70,9152,8995,71
468,9498,70,468,9498,71
9152,8973,70,9152,8973,71
9167,9498,70,9167,9498,71
8874,8927,70,8874,8927,71
6334,9433,70,6334,9433,71
9150,8995,70,9150,8995,71
9512,8927,70,9512,8927,71
6639,120,70,6639,120,71
6639,9925,70,6639,9925,71
9152,9492,70,9152,9492,71
468,8927,70,468,8927,71
2616,1256,70,2616,1256,71
9152,5983,70,9152,5983,71
6606,1278,70,6606,1278,71
6334,5059,70,6334,5059,71
9152,480,70,9152,480,71
9518,8927,70,9518,8927,71
2186,9960,70,2186,9960,71
9152,7635,70,9152,7635,71
6639,8995,70,6639,8995,71
9152,8936,70,9152,8936,71
9167,5983,70,9167,5983,71
9152,8927,70,9152,8927,71
8775,8927,70,8775,8927,71
9117,5059,70,9117,5059,71
1892,8927,70,1892,8927,71
7699,1256,70,7699,1256,71
9152,9498,70,9152,9498,71
468,9953,70,468,9953,71
6663,1278,70,6663,1278,71
9167,3732,70,9167,3732,71
2045,9925,70,2045,9925,71
6606,5059,70,6606,5059,71
750,1278,70,750,1278,71
9117,1216,70,9117,1216,71
8173,8927,70,8173,8927,71
468,9492,70,468,9492,71
9152,2359,70,9152,2359,71
9518,9433,70,9518,9433,71
2179,8927,70,2179,8927,71
9167,9492,70,9167,9492,71
9152,8810,71,9152,8810,72
9099,1278,71,9099,1278,72
6663,8936,71,6663,8936,72
727,5059,71,727,5059,72
4004,8927,71,4004,8927,72
9152,3411,71,9152,3411,72
9650,9433,71,9650,9433,72
9650,1259,71,9650,1259,72
4004,9498,71,4004,9498,72
4031,8936,71,4031,8936,72
9152,8153,71,9152,8153,72
2186,1259,71,2186,1259,72
9152,5059,71,9152,5059,72
9152,9438,71,9152,9438,72
8173,9292,71,8173,9292,72
4031,9433,71,4031,9433,72
8068,9433,71,8068,9433,72
9117,8995,71,9117,8995,72
6334,8927,71,6334,8927,72
9152,1278,71,9152,1278,72
9167,5428,71,9167,5428,72
4098,7855,71,4098,7855,72
9650,9292,71,9650,9292,72
9150,1216,71,9150,1216,72
6663,7855,71,6663,7855,72
9152,1239,71,9152,1239,72
9099,9953,71,9099,9953,72
1892,9433,71,1892,9433,72
4098,9433,71,4098,9433,72
4031,8927,71,4031,8927,72
6639,1239,71,6639,1239,72
4004,1216,71,4004,1216,72
9117,1278,71,9117,1278,72
6606,8973,71,6606,8973,72
9117,9960,71,9117,9960,72
9512,1278,71,9512,1278,72
9167,1278,71,9167,1278,72
9150,5059,71,9150,5059,72
9167,1259,71,9167,1259,72
8173,9433,71,8173,9433,72
6606,9953,71,6606,9953,72
3983,1259,71,3983,1259,72
2186,8936,71,2186,8936,72
9152,9960,71,9152,9960,72
9099,9433,71,9099,9433,72
9099,5059,71,9099,5059,72
9178,8927,71,9178,8927,72
2179,8927,71,2179,8927,72
8068,1278,71,8068,1278,72
6639,5059,71,6639,5059,72
2186,1278,71,2186,1278,72
8874,9433,71,8874,9433,72
9152,9925,71,9152,9925,72
4098,8927,71,4098,8927,72
6663,5059,71,6663,5059,72
9099,8927,71,9099,8927,72
9152,9433,71,9152,9433,72
9152,9953,71,9152,9953,72
6663,9953,71,6663,9953,72
9646,7635,71,9646,7635,72
8775,9953,71,8775,9953,72
9152,9292,71,9152,9292,72
727,9433,71,727,9433,72
9512,9433,71,9512,9433,72
9152,6973,71,9152,6973,72
8775,9925,71,8775,9925,72
8890,9953,71,8890,9953,72
6606,9498,71,6606,9498,72
6663,9433,71,6663,9433,72
4031,1216,71,4031,1216,72
9650,43,71,9650,43,72
6663,2582,71,6663,2582,72
6663,9960,71,6663,9960,72
1892,1278,71,1892,1278,72
6639,1256,71,6639,1256,72
8173,9492,71,8173,9492,72
4031,9960,71,4031,9960,72
4098,1278,71,4098,1278,72
9152,9458,71,9152,9458,72
9512,8936,71,9512,8936,72
4031,9953,71,4031,9953,72
9167,2582,71,9167,2582,72
9152,1256,71,9152,1256,72
9167,1239,71,9167,1239,72
750,9960,71,750,9960,72
6639,8973,71,6639,8973,72
9117,9498,71,9117,9498,72
9518,1278,71,9518,1278,72
6663,8927,71,6663,8927,72
9167,8927,71,9167,8927,72
8068,8936,71,8068,8936,72
9167,9433,71,9167,9433,72
9150,9438,71,9150,9438,72
4004,5059,71,4004,5059,72
9150,9925,71,9150,9925,72
9167,9292,71,9167,9292,72
8068,8927,71,8068,8927,72
9178,9953,71,9178,9953,72
1312,1239,71,1312,1239,72
4004,9953,71,4004,9953,72
9152,2582,71,9152,2582,72
9646,1256,71,9646,1256,72
4098,9960,71,4098,9960,72
6606,8995,71,6606,8995,72
9646,8927,71,9646,8927,72
8273,8995,71,8273,8995,72
6606,1216,71,6606,1216,72
2186,9433,71,2186,9433,72
9152,1216,71,9152,1216,72
727,8927,71,727,8927,72
9269,3411,71,9269,3411,72
788,9960,71,788,9960,72
750,9433,71,750,9433,72
9167,9953,71,9167,9953,72
2616,9492,71,2616,9492,72
4004,9433,71,4004,9433,72
9117,9925,71,9117,9925,72
468,9292,71,468,9292,72
6663,9492,71,6663,9492,72
2186,5059,71,2186,5059,72
9150,9433,71,9150,9433,72
9117,8927,71,9117,8927,72
4004,1278,71,4004,1278,72
9150,2559,71,9150,2559,72
9150,120,71,9150,120,72
6663,5983,71,6663,5983,72
1312,8973,71,1312,8973,72
9650,1278,71,9650,1278,72
9117,9953,71,9117,9953,72
2045,9498,71,2045,9498,72
2045,8927,71,2045,8927,72
9167,1256,71,9167,1256,72
3983,9433,71,3983,9433,72
2616,3411,71,2616,3411,72
2616,1239,71,2616,1239,72
9152,6766,71,9152,6766,72
2616,8927,71,2616,8927,72
6606,120,71,6606,120,72
8068,9953,71,8068,9953,72
2179,9433,71,2179,9433,72
59,1256,71,59,1256,72
9167,5059,71,9167,5059,72
9099,9960,71,9099,9960,72
8068,9960,71,8068,9960,72
4031,1278,71,4031,1278,72
1312,8927,71,1312,8927,72
6663,9292,71,6663,9292,72
4004,9960,71,4004,9960,72
4098,5059,71,4098,5059,72
9150,8927,71,9150,8927,72
9650,8927,71,9650,8927,72
8874,5059,71,8874,5059,72
5441,1278,71,5441,1278,72
6663,1259,71,6663,1259,72
6606,9925,71,6606,9925,72
9518,5059,71,9518,5059,72
9167,43,71,9167,43,72
8890,1278,71,8890,1278,72
2186,8927,71,2186,8927,72
9150,9960,71,9150,9960,72
9099,1216,71,9099,1216,72
9150,9953,71,9150,9953,72
6639,9953,71,6639,9953,72
6606,1239,71,6606,1239,72
6606,8927,71,6606,8927,72
9152,120,71,9152,120,72
9150,9498,71,9150,9498,72
9167,9492,71,9167,9492,72
750,8936,71,750,8936,72
4031,2559,71,4031,2559,72
9178,5059,71,9178,5059,72
9269,1256,71,9269,1256,72
468,1278,71,468,1278,72
9150,1278,71,9150,1278,72
727,9492,71,727,9492,72
9152,8995,71,9152,8995,72
468,9498,71,468,9498,72
9152,8973,71,9152,8973,72
9167,9498,71,9167,9498,72
8874,8927,71,8874,8927,72
6334,9433,71,6334,9433,72
9150,8995,71,9150,8995,72
9512,8927,71,9512,8927,72
6639,120,71,6639,120,72
6639,9925,71,6639,9925,72
9152,9492,71,9152,9492,72
468,8927,71,468,8927,72
2616,1256,71,2616,1256,72
9152,5983,71,9152,5983,72
6606,1278,71,6606,1278,72
6334,5059,71,6334,5059,72
9152,480,71,9152,480,72
9518,8927,71,9518,8927,72
2186,9960,71,2186,9960,72
9152,7635,71,9152,7635,72
6639,8995,71,6639,8995,72
9152,8936,71,9152,8936,72
9167,5983,71,9167,5983,72
9152,8927,71,9152,8927,72
8775,8927,71,8775,8927,72
9117,5059,71,9117,5059,72
1892,8927,71,1892,8927,72
7699,1256,71,7699,1256,72
9152,9498,71,9152,9498,72
468,9953,71,468,9953,72
6663,1278,71,6663,1278,72
9167,3732,71,9167,3732,72
2045,9925,71,2045,9925,72
6606,5059,71,6606,5059,72
750,1278,71,750,1278,72
9117,1216,71,9117,1216,72
8173,8927,71,8173,8927,72
468,9492,71,468,9492,72
9152,2359,71,9152,2359,72
9518,9433,71,9518,9433,72
468,9433,71,468,9433,72
6639,8927,71,6639,8927,72
9152,8810,72,9152,8810,73
9116,5983,72,9116,5983,73
9099,1278,72,9099,1278,73
6663,8936,72,6663,8936,73
727,5059,72,727,5059,73
9152,3411,72,9152,3411,73
4004,8927,72,4004,8927,73
9650,9433,72,9650,9433,73
4004,9498,72,4004,9498,73
9650,1259,72,9650,1259,73
4031,8936,72,4031,8936,73
9152,8153,72,9152,8153,73
2186,1259,72,2186,1259,73
9152,5059,72,9152,5059,73
9152,9438,72,9152,9438,73
8173,9292,72,8173,9292,73
4031,9433,72,4031,9433,73
8068,9433,72,8068,9433,73
9117,8995,72,9117,8995,73
6334,8927,72,6334,8927,73
9152,1278,72,9152,1278,73
9167,5428,72,9167,5428,73
4098,7855,72,4098,7855,73
9650,9292,72,9650,9292,73
9116,9433,72,9116,9433,73
9150,1216,72,9150,1216,73
6663,7855,72,6663,7855,73
9152,1239,72,9152,1239,73
9099,9953,72,9099,9953,73
1892,9433,72,1892,9433,73
4098,9433,72,4098,9433,73
4031,8927,72,4031,8927,73
6639,1239,72,6639,1239,73
4004,1216,72,4004,1216,73
9117,1278,72,9117,1278,73
6606,8973,72,6606,8973,73
9117,9960,72,9117,9960,73
9512,1278,72,9512,1278,73
9167,1278,72,9167,1278,73
9150,5059,72,9150,5059,73
9167,1259,72,9167,1259,73
8173,9433,72,8173,9433,73
6606,9953,72,6606,9953,73
3983,1259,72,3983,1259,73
2186,8936,72,2186,8936,73
9152,9960,72,9152,9960,73
9099,9433,72,9099,9433,73
9099,5059,72,9099,5059,73
9178,8927,72,9178,8927,73
8068,1278,72,8068,1278,73
6639,5059,72,6639,5059,73
2186,1278,72,2186,1278,73
8874,9433,72,8874,9433,73
9152,9925,72,9152,9925,73
4098,8927,72,4098,8927,73
6663,5059,72,6663,5059,73
9099,8927,72,9099,8927,73
9152,9433,72,9152,9433,73
9152,9953,72,9152,9953,73
6663,9953,72,6663,9953,73
9646,7635,72,9646,7635,73
8775,9953,72,8775,9953,73
9152,9292,72,9152,9292,73
727,9433,72,727,9433,73
9116,8927,72,9116,8927,73
9512,9433,72,9512,9433,73
9152,6973,72,9152,6973,73
8775,9925,72,8775,9925,73
8890,9953,72,8890,9953,73
6606,9498,72,6606,9498,73
6663,9433,72,6663,9433,73
4031,1216,72,4031,1216,73
9650,43,72,9650,43,73
6663,2582,72,6663,2582,73
6663,9960,72,6663,9960,73
1892,1278,72,1892,1278,73
6639,1256,72,6639,1256,73
8173,9492,72,8173,9492,73
4031,9960,72,4031,9960,73
4098,1278,72,4098,1278,73
9152,9458,72,9152,9458,73
9512,8936,72,9512,8936,73
4031,9953,72,4031,9953,73
9167,2582,72,9167,2582,73
9152,1256,72,9152,1256,73
9167,1239,72,9167,1239,73
750,9960,72,750,9960,73
6639,8973,72,6639,8973,73
9117,9498,72,9117,9498,73
9518,1278,72,9518,1278,73
6663,8927,72,6663,8927,73
9167,8927,72,9167,8927,73
8068,8936,72,8068,8936,73
9167,9433,72,9167,9433,73
9150,9438,72,9150,9438,73
4004,5059,72,4004,5059,73
9150,9925,72,9150,9925,73
9167,9292,72,9167,9292,73
8068,8927,72,8068,8927,73
9178,9953,72,9178,9953,73
1312,1239,72,1312,1239,73
4004,9953,72,4004,9953,73
9152,2582,72,9152,2582,73
9646,1256,72,9646,1256,73
4098,9960,72,4098,9960,73
